video_id,is_understandable,is_predicted,label,is_predicted_human
0PTSL9qCqQQ,1,1,1.0,1.0
0RgqpvAs0O0,1,1,1.0,1.0
0SdnZ5Oe6wU,1,1,1.0,1.0
0Xmk-O8PZ7I,1,1,1.0,1.0
0Y_H9rC7HjY,1,1,1.0,1.0
0Zp7uPIyllo,1,1,1.0,1.0
0_gFDk3K3J8,1,1,1.0,1.0
0_vHsNOiHfQ,0,1,0.0,1.0
0c6RzAgaWSs,1,1,0.0,1.0
0dXxtkMGYJ4,0,1,1.0,1.0
0fI_01yFmME,1,1,1.0,1.0
0fYXVAn-CCs,1,1,1.0,1.0
0hIP6fan87Y,0,1,1.0,1.0
0o1wQZokePs,1,1,1.0,1.0
0p0fBn7gPyc,1,1,1.0,1.0
0pPrX8IvRYM,1,1,1.0,1.0
0w2Lo_nYRPs,0,1,1.0,1.0
0xAYdBFKMHk,1,1,1.0,1.0
12Ec8VFBBJU,0,1,1.0,1.0
14IPpNZKpGw,0,1,1.0,1.0
15x2LUjx_Dk,1,1,0.0,1.0
16ECfRFtuXk,1,1,1.0,1.0
19_kVnsbVks,1,1,0.0,1.0
19qKiwQZF6s,1,1,1.0,1.0
1FUrNRf84k4,0,1,1.0,1.0
1FjuMB6pRyM,1,1,1.0,1.0
1N6kqKjpGX4,1,1,1.0,1.0
1NdUceHU8jI,0,1,1.0,1.0
1PjyIgp0vck,1,1,1.0,1.0
1Qqef5XHazY,0,1,1.0,1.0
1RNZCQZ0Jc8,0,1,0.0,1.0
1V4nben5SWM,0,1,1.0,1.0
1aDSEnTdTTg,1,1,1.0,1.0
1ddqWlRpMGA,1,1,1.0,1.0
1eMZZrrOds8,1,1,1.0,1.0
1g1Gqmyuntw,1,1,1.0,1.0
1hsP3HxFspI,1,1,1.0,1.0
1ihutUU87eQ,1,1,1.0,1.0
1kuPXGv1Zo0,0,1,1.0,1.0
1oVy3s5a00Q,0,1,1.0,1.0
1r6J-PUSVuk,1,1,1.0,1.0
1rLIyYJkRN4,1,1,1.0,1.0
1tRL-3tDG4M,1,1,1.0,1.0
1v2-xH8o-Jk,1,1,1.0,1.0
1wACYbm3fWE,1,1,0.0,1.0
1x16GljWewo,1,1,1.0,1.0
1xVsO9MyRC4,1,1,0.0,1.0
1yUiXRlQmrg,0,1,1.0,1.0
22Ty9QW1x5A,1,1,1.0,1.0
255fQTWPjLc,1,1,1.0,1.0
25s5DMnRixA,1,1,1.0,1.0
285rrHITwQ8,1,1,1.0,1.0
28FuV1M3YK4,1,1,0.0,1.0
2A8uKo5t5oE,0,1,1.0,1.0
2DTTSvl9MZ0,0,1,1.0,1.0
2EIAKgZjcB4,1,1,1.0,1.0
2FiXnrAasPA,1,1,1.0,1.0
2Ife8c6RHls,1,1,0.0,1.0
2J6WUkDBrWU,1,1,1.0,1.0
2KJ2WTWAwi8,0,1,1.0,1.0
2OAPveVvBZE,1,1,1.0,1.0
2PKtO5qgtTU,1,1,1.0,1.0
2QKwDGlpVBo,1,1,1.0,1.0
2VGNMvwcZ_4,1,1,1.0,1.0
2WX9bq0jylU,1,1,1.0,1.0
2ZVIKm33OSg,1,1,1.0,1.0
2ZhrOUAH-Ms,1,1,1.0,1.0
2_M6tOdjhyU,1,1,1.0,1.0
2_S3Ifwc6pE,1,1,0.0,1.0
2b5H5dfDkpQ,1,1,1.0,1.0
2ba5QwyGIts,0,1,1.0,1.0
2dRMaAqYBiE,1,1,1.0,1.0
2ffgH6XdeJw,1,1,0.0,1.0
2fjVz3kVnaA,1,1,1.0,1.0
2g71uDwOqOE,0,1,1.0,1.0
2nIn28UmhN0,0,1,0.0,1.0
2pdhKw7-Bcw,1,1,1.0,1.0
2sGbpACkSBw,0,1,1.0,1.0
2sgjLRoTW6U,1,1,1.0,1.0
2y7_hW0r-KA,1,1,1.0,1.0
2zi6d7WffN4,1,1,1.0,1.0
33XHF1jM0ec,1,1,1.0,1.0
37xSeUlCF0c,1,1,1.0,1.0
38H0DS1tEow,1,1,1.0,1.0
3A5st5NlSb8,1,1,1.0,1.0
3Aw2zuF6pL4,0,1,1.0,1.0
3C8hSJhPM_c,1,1,1.0,1.0
3F3KdExu3Is,1,1,1.0,1.0
3Fnf2wMr1Lc,1,1,1.0,1.0
3JRKq3l5juw,1,1,0.0,1.0
3KzgtcRaNxw,1,1,1.0,1.0
3Q_Pmf5L4vw,1,1,1.0,1.0
3ULGjJENUU4,1,1,0.0,1.0
3V6pHnzQV2I,1,1,1.0,1.0
3YHRys57nVI,1,1,1.0,1.0
3YY_2TSC1kY,1,1,1.0,1.0
3e6Ok8BFqYo,1,1,1.0,1.0
3h86G04DrxQ,1,1,1.0,1.0
3iGLfS5PRyY,1,1,1.0,1.0
3ihszthnayg,0,1,1.0,1.0
3k4Dc7saXzQ,1,1,1.0,1.0
3kOElXz0vVg,1,1,1.0,1.0
3kgHXxW9XaE,0,1,1.0,1.0
3lVXurnurXo,0,1,1.0,1.0
3m0vW_ejQwY,1,1,1.0,1.0
3nKK-9wM7sA,1,1,1.0,1.0
3oRTawBYIDk,1,1,1.0,1.0
3rMay9yNYYQ,1,1,0.0,1.0
3thMvCaALDc,0,1,1.0,1.0
3xBoVClIOXs,1,1,1.0,1.0
43PWKVRHdHU,1,1,1.0,1.0
44cLsk09rN8,1,1,1.0,1.0
4DPaiwanZmo,1,1,1.0,1.0
4DhN2CpNWzY,1,1,1.0,1.0
4EBUSmSh9Ew,1,1,1.0,1.0
4Eb_iMpNFcA,1,1,1.0,1.0
4EflwSP2EJk,0,1,1.0,1.0
4FP1kfHmxf8,1,1,1.0,1.0
4FsNXTPOlU4,1,1,1.0,1.0
4Hch-iQuCgw,1,1,1.0,1.0
4JNPNawfbBA,1,1,0.0,1.0
4LAI8_eIr7g,1,1,0.0,1.0
4Li5l4YG3i4,1,1,1.0,1.0
4Q-oIndKj3A,1,1,1.0,1.0
4TwLNSc5jLE,1,1,0.0,1.0
4Zxvm3MSb8k,1,1,1.0,1.0
4czrkm7S1Rk,1,1,1.0,1.0
4ieT1N2B_Ww,1,1,1.0,1.0
4kPFuxWn-WY,1,1,0.0,1.0
4nke5FR3B8Q,1,1,1.0,1.0
4s_XF3NJTvA,1,1,1.0,1.0
4v1fxR5lgbk,1,1,1.0,1.0
4w6__b_TV4Y,1,1,1.0,1.0
5-aBc5GrLUw,0,1,1.0,1.0
51bRSMepzZ8,0,1,1.0,1.0
53nSYd7rkBQ,1,1,1.0,1.0
57E0mZvygpc,1,1,1.0,1.0
5ACyY3UzLYA,1,1,1.0,1.0
5CMjNnn9Qds,1,1,0.0,1.0
5CoiTOiNWxo,0,1,1.0,1.0
5DGn6xjdvzU,1,1,1.0,1.0
5ESAlImjJ8s,1,1,1.0,1.0
5GJwAa6eFag,1,1,1.0,1.0
5H5OZOWWCqI,1,1,1.0,1.0
5LRHP3sYThs,1,1,1.0,1.0
5M9tz38lrvQ,1,1,1.0,1.0
5OOtWbywkls,1,1,1.0,1.0
5P7iL1sO1U4,1,1,1.0,1.0
5UYVmBsASws,1,1,1.0,1.0
5YG5fnuJmNQ,1,1,1.0,1.0
5YvJEANB_OE,1,1,1.0,1.0
5bEVFzJQNIQ,1,1,1.0,1.0
5bv82bVnm2Q,1,1,1.0,1.0
5kUzMfvL-u0,0,1,1.0,1.0
5luYA35UPqk,1,1,1.0,1.0
5oR3tvB9wM0,1,1,1.0,1.0
5sLIIxfENpk,1,1,1.0,1.0
5z5tS427w3M,1,1,1.0,1.0
5zVO8qosRu0,1,1,1.0,1.0
6-0CvKbDtPs,1,1,1.0,1.0
60nv9HR7l3c,0,1,1.0,1.0
62TiP9HlXNk,1,1,1.0,1.0
63Al6PQ7ma0,1,1,1.0,1.0
65-pbNnw6lA,1,1,1.0,1.0
66Uv-ZwBY88,1,1,1.0,1.0
67z06JNHqDg,1,1,0.0,1.0
68XsPhyMEZA,0,1,0.0,1.0
6DDGrjVRevo,1,1,0.0,1.0
6FpNp3Uy04Q,1,1,1.0,1.0
6HmrD6hkuFA,0,1,0.0,1.0
6INZhigA4Nc,1,1,1.0,1.0
6PHpJYFtdiM,1,1,1.0,1.0
6Pdbj_7rOKo,0,1,1.0,1.0
6Pi9IVPATVA,0,1,1.0,1.0
6clBivgLmXI,1,1,1.0,1.0
6h3Q0dvghIg,0,1,1.0,1.0
6hZ5e8hucck,1,1,1.0,1.0
6qMf_HCem4E,1,1,1.0,1.0
6yqtliOykqI,1,1,1.0,1.0
71gCL53Tl24,1,1,1.0,1.0
74WgJHBRDxI,1,1,0.0,1.0
76MIBypbQXE,1,1,1.0,1.0
78qx3Nm1Tn0,1,1,1.0,1.0
7AgLqCHrFng,1,1,0.0,1.0
7C8kaUMPMcc,1,1,1.0,1.0
7F5l2P1cp2A,1,1,1.0,1.0
7N34Rfh0Luw,1,1,1.0,1.0
7SALG0DJB68,1,1,1.0,1.0
7Soy1ejS32Q,1,1,1.0,1.0
7StpZ9_nq4w,1,1,1.0,1.0
7WYkUta7YNw,1,1,1.0,1.0
7a7xiyTkEq0,1,1,1.0,1.0
7bV6Hvkx7sg,1,1,1.0,1.0
7flEoSSNGsY,1,1,1.0,1.0
7icHN2_qfig,0,1,1.0,1.0
7jH19g1XMuQ,1,1,1.0,1.0
7yrWedfurm4,1,1,1.0,1.0
843uqzmkONQ,0,1,1.0,1.0
86oF359FHUY,1,1,1.0,1.0
88h6CvWDFl4,1,1,1.0,1.0
8AdKbX3LLiM,0,1,1.0,1.0
8C-exOYRY4Q,1,1,1.0,1.0
8C61LbegC3E,1,1,1.0,1.0
8EP_4kEaoPE,1,1,1.0,1.0
8JCO70bph6s,1,1,1.0,1.0
8Loq9oE72TY,1,1,0.0,1.0
8NzEjR2nUag,1,1,1.0,1.0
8Ps7IBlAazk,0,1,1.0,1.0
8RTM3xScaWE,1,1,1.0,1.0
8T0MLKVPZmw,1,1,1.0,1.0
8XniQTxWRZs,1,1,1.0,1.0
8aVfKCcZhOQ,1,1,1.0,1.0
8eAgLpIHcrc,0,1,1.0,1.0
8eHFqkqJn2k,1,1,1.0,1.0
8hiQql7YoZk,1,1,1.0,1.0
8l1x82tkYiA,1,1,1.0,1.0
8lsPJJMTECc,1,1,1.0,1.0
8w-Y9QInwQg,1,1,1.0,1.0
8xWufzfdJbA,1,1,1.0,1.0
96OuQ4Huwvc,1,1,0.0,1.0
97WXn0ymAdA,1,1,1.0,1.0
98pNrNp6fOE,1,1,1.0,1.0
9ABIVusbOgg,0,1,1.0,1.0
9AMz_ZS9X2A,1,1,1.0,1.0
9B30ZUzpXwU,1,1,0.0,1.0
9C35-GsVgf0,1,1,1.0,1.0
9CNu2mauD-A,0,1,1.0,1.0
9E_XTiyK5sE,0,1,1.0,1.0
9G77To5l5Hk,0,1,1.0,1.0
9Gx-ML5efT4,0,1,1.0,1.0
9I2EIbxi63s,1,1,1.0,1.0
9LCl9pjTVRY,0,1,1.0,1.0
9PwfiOuHrjA,1,1,1.0,1.0
9QiQvxDjV5w,0,1,1.0,1.0
9RC0hgL_lgQ,0,1,1.0,1.0
9VF0hud9rW8,1,1,1.0,1.0
9VL8koL72g4,0,1,1.0,1.0
9eX0-Sy38Fk,0,1,1.0,1.0
9gJSE08sCtQ,1,1,1.0,1.0
9mJExw9ARAA,1,1,1.0,1.0
9nquNhUAju0,1,1,1.0,1.0
9oRaPL3oCUA,1,1,1.0,1.0
9oVLxfYex8Y,1,1,1.0,1.0
9rXedDBrVKY,1,1,1.0,1.0
9siZWzxrJHM,1,1,1.0,1.0
9tKDNZOqA6k,0,1,1.0,1.0
9ul6iIbCPQI,0,1,1.0,1.0
9uvt4Bhd8Uo,1,1,1.0,1.0
9vNijBQhcFE,1,1,1.0,1.0
9xBdFS9BOZ8,1,1,1.0,1.0
9xc27Rr5fXw,1,1,1.0,1.0
A0Q0XmmoMlo,1,1,1.0,1.0
A6ms95Ru9ys,1,1,1.0,1.0
ABm8iW5eWC8,1,1,1.0,1.0
AC3Wn6bRu-w,1,1,1.0,1.0
ACP-hdH06qo,1,1,1.0,1.0
AD2RtJPAhIU,1,1,1.0,1.0
AGAXmrt7AUI,1,1,1.0,1.0
AIb8ZO36zc0,1,1,1.0,1.0
AMkNYaXhhvU,1,1,1.0,1.0
AT7I5CFyKac,1,1,1.0,1.0
ATNxBh1zD5k,0,1,1.0,1.0
AWy8tBh8hkw,1,1,1.0,1.0
A_H2aJwNq4c,1,1,1.0,1.0
AaOZzqkbtN0,1,1,1.0,1.0
AcWWxJWVtIs,1,1,1.0,1.0
Ac_3V40qLrA,1,1,1.0,1.0
AduzVx9An_U,0,1,1.0,1.0
AfjuqWeBpQo,1,1,1.0,1.0
AfxIr59erBA,1,1,1.0,1.0
AgCrbjrKu3Y,1,1,1.0,1.0
AhN5Z5pfWW4,1,1,1.0,1.0
AjIy9AzhbxE,1,1,1.0,1.0
AkxVxcwk89g,1,1,1.0,1.0
AkyLroIAhIc,0,1,1.0,1.0
Al48yiqiS24,1,1,1.0,1.0
Al4HeG0SEOY,1,1,1.0,1.0
Ao3xoPbT7mY,1,1,1.0,1.0
Aoq1eFlWD5I,1,1,1.0,1.0
AqwJCeemxdg,0,1,1.0,1.0
Atra4d44WIo,0,1,1.0,1.0
AumWr7lU0mM,1,1,1.0,1.0
AvoDNblvFMQ,0,1,1.0,1.0
AwXputSuVeo,1,1,1.0,1.0
AxaM-imfTZQ,1,1,1.0,1.0
B1WItwQ54MY,1,1,0.0,1.0
B1hXPL7pgvs,1,1,1.0,1.0
B4b5hfFtVnk,1,1,1.0,1.0
B5kMgmK0bnw,1,1,1.0,1.0
B5xKbNVn3Rc,1,1,1.0,1.0
B9O_ZSr5BNM,0,1,1.0,1.0
B9RjImfEWAo,1,1,1.0,1.0
BG6rRen2Mi0,1,1,1.0,1.0
BGz7jrZEslA,0,1,1.0,1.0
BI5cMK2tySM,1,1,1.0,1.0
BMeObD_AmPo,1,1,1.0,1.0
BNxyk6BTd3w,0,1,1.0,1.0
BO65FLleG-U,0,1,1.0,1.0
BQ9G_YSbxcM,1,1,1.0,1.0
BTNQIROSPjY,1,1,1.0,1.0
BUERgWp34o4,0,1,1.0,1.0
BUWo33X6iRw,1,1,1.0,1.0
BXwyANaoHms,1,1,0.0,1.0
BYDzDjSGBy0,1,1,1.0,1.0
BanIGqOoEi0,1,1,1.0,1.0
BeH0DTnx3kE,1,1,1.0,1.0
BfLtqOL3hxw,1,1,1.0,1.0
BiGv2f9L5Fs,1,1,1.0,1.0
Bow5eOa8Jcg,1,1,1.0,1.0
BqLnHsi6Qgo,1,1,1.0,1.0
BsFn6tNQEo4,1,1,1.0,1.0
C-oGFBRT2hg,0,1,1.0,1.0
C0jGfS0IeUY,0,1,1.0,1.0
C0z6CudidMU,1,1,1.0,1.0
C1ccsAGhXnk,1,1,1.0,1.0
C1l6Ir3-ZpY,1,1,1.0,1.0
C3wIiVF_k-I,0,1,1.0,1.0
C5SHt_nZ4aQ,0,1,1.0,1.0
C62YxOnLe8A,1,1,1.0,1.0
C9eH-xmTB8g,0,1,1.0,1.0
CAnqxepSuZQ,1,1,1.0,1.0
CCvq2YLkSSs,1,1,1.0,1.0
CDU6aVcZ-EE,1,1,1.0,1.0
CI64AjXkq-w,0,1,1.0,1.0
CKgEvOIT0j0,1,1,1.0,1.0
CN05CDyEf-o,1,1,1.0,1.0
COpe6DZjy8M,1,1,1.0,1.0
CR_CUgLV8M8,1,1,1.0,1.0
CRa4fj0BEPY,1,1,0.0,1.0
CTt1UBx_HRI,1,1,1.0,1.0
CU10NW_Trts,1,1,1.0,1.0
CUUq7fLMruM,1,1,1.0,1.0
CVZBa7yBuh4,1,1,1.0,1.0
CXdGE_YffMc,1,1,1.0,1.0
CYRwlUJwqKQ,1,1,0.0,1.0
CbhEVSrmZMk,0,1,1.0,1.0
Cel78LhQ04w,1,1,1.0,1.0
ChUHSuyWguo,1,1,1.0,1.0
CjKCYRCuGqE,0,1,1.0,1.0
Ckfj5KiviHk,1,1,1.0,1.0
Cl56BYuRczw,0,1,1.0,1.0
CnJRnAiMkZY,1,1,1.0,1.0
Cp59BCMVHHc,1,1,1.0,1.0
Cq4ZFKQ_19o,1,1,1.0,1.0
CxlvqzrVpAk,1,1,1.0,1.0
CyS8ECTMQN4,1,1,1.0,1.0
CzthkYMLaFk,1,1,0.0,1.0
D08UtN4KUqM,0,1,1.0,1.0
D1UiscY-c9w,0,1,1.0,1.0
D1kDysDeGNc,1,1,1.0,1.0
D2amWNJM3Qc,1,1,1.0,1.0
D4s1_X7UubY,1,1,1.0,1.0
D5ERVbRA6OE,0,1,1.0,1.0
D8NFBRebBv0,1,1,1.0,1.0
DA-WQ8nMO7E,0,1,1.0,1.0
DH7ALsYX_JQ,0,1,1.0,1.0
DLX_QpDoUD4,0,1,1.0,1.0
DOu9IuNkObw,1,1,1.0,1.0
DTP8wlQS0Y8,1,1,1.0,1.0
DTz1gqtnMb8,1,1,1.0,1.0
DXnCwKr4xD8,1,1,0.0,1.0
DZpNjWfMioY,1,1,1.0,1.0
DcgXXxLHyCE,1,1,1.0,1.0
DeYUSwMprD0,1,1,1.0,1.0
DehY-Be783M,1,1,1.0,1.0
DgoVKIkCKEQ,1,1,1.0,1.0
Dh4AuC-syLU,1,1,1.0,1.0
DhIssYBngVo,1,1,1.0,1.0
Dj1SzImT_yI,0,1,1.0,1.0
DjYv6s6ePWY,1,1,1.0,1.0
DjkmLsl3K8A,1,1,1.0,1.0
DknR5EMqE2w,1,1,1.0,1.0
DkpesT4gUBI,1,1,1.0,1.0
Dt96d97_I7w,1,1,1.0,1.0
DtF1UrjollI,1,1,0.0,1.0
Dx5_e7qdJjE,1,1,1.0,1.0
E-wOxOakE8A,1,1,1.0,1.0
E0Am_KGBdUg,1,1,1.0,1.0
E0GWYsusrbc,1,1,1.0,1.0
E2WnbXOS4VI,1,1,1.0,1.0
E7roMzDCeAU,1,1,1.0,1.0
EBJrZIi6tsU,1,1,1.0,1.0
EE2NAv4VsbI,1,1,1.0,1.0
EFpLTuvsvW8,0,1,1.0,1.0
EIItnkDehow,1,1,1.0,1.0
ERz9My_l8XM,1,1,1.0,1.0
EbsM1jhu1Qo,1,1,0.0,1.0
EcBsjSBS_1Q,1,1,1.0,1.0
EdMLyJZ-FRM,1,1,1.0,1.0
Eed4BxANPls,0,1,1.0,1.0
EefMQdwxuKg,1,1,1.0,1.0
Eeo6m0Gzicw,1,1,1.0,1.0
EgVeZX8rZdc,1,1,1.0,1.0
EgxvU6XrHtI,1,1,1.0,1.0
Es0RNKAb5xQ,1,1,1.0,1.0
EupkJjsrV0s,1,1,1.0,1.0
Ewcgp-iYiUc,0,1,1.0,1.0
EwkaRBKOmtY,1,1,1.0,1.0
Ewq5GelNV1E,0,1,1.0,1.0
Ex1Nl6ECB1M,1,1,1.0,1.0
EyErv_J7goQ,1,1,1.0,1.0
EyHrj68ar2Q,1,1,1.0,1.0
Eydrd2P_iGY,1,1,1.0,1.0
EzKwIzujckE,1,1,1.0,1.0
F2xW1HO-g7k,1,1,1.0,1.0
F82fV_Hif-0,1,1,1.0,1.0
F8DuTf4RdC0,0,1,1.0,1.0
FB3oCPTz-us,1,1,1.0,1.0
FBIMwQLYvaE,1,1,1.0,1.0
FBuuj_1uQD8,1,1,0.0,1.0
FFpWVG1nRLQ,0,1,1.0,1.0
FH7aHDHnkjU,1,1,1.0,1.0
FIYJEMZN8D8,1,1,1.0,1.0
FKLSOqm8c6k,1,1,1.0,1.0
FMhbhFhRN2s,1,1,1.0,1.0
FNiBW4khGGs,1,1,1.0,1.0
FO7gVvl38Fw,1,1,0.0,1.0
FOywT4FXV-Y,0,1,1.0,1.0
FRHJ_0YX1M8,1,1,1.0,1.0
FR_uU3_WiPc,1,1,1.0,1.0
FW5BLDCxtdg,1,1,1.0,1.0
FaLTTq6LKWM,1,1,1.0,1.0
FbCumsphfIs,1,1,1.0,1.0
Fc41BZQTh-A,1,1,1.0,1.0
FhJc0aNd_-4,0,1,1.0,1.0
FllFoTFmyPg,1,1,0.0,1.0
FmGlGi7BCiE,1,1,1.0,1.0
FuFAutN7yvU,1,1,1.0,1.0
FutbHS0BzuU,1,1,0.0,1.0
Fwd32Xa3uwc,1,1,1.0,1.0
FySIVTsfjvs,0,1,1.0,1.0
FzsrvkMBNv0,1,1,1.0,1.0
G-LgFZmwMIY,1,1,1.0,1.0
G3CwpSpvlJM,1,1,0.0,1.0
G44-ul_xF4Y,1,1,1.0,1.0
G55tlheAfAg,1,1,1.0,1.0
G5S3DQiqjGo,1,1,1.0,1.0
G8xkRNuzVWs,1,1,1.0,1.0
G9g-vU3MdKs,1,1,1.0,1.0
GEQ29IUz13I,1,1,0.0,1.0
GEjafPoCahU,1,1,1.0,1.0
GKKqS0yfCaY,0,1,1.0,1.0
GLGKMbJL0zY,1,1,1.0,1.0
GLdj-jF2o30,1,1,1.0,1.0
GM8hdzbqt38,1,1,1.0,1.0
GMYhl28dBfk,1,1,1.0,1.0
GMkXQdu_QCg,1,1,1.0,1.0
GUcpQMuxskY,1,1,1.0,1.0
GYXxJVqAX1k,1,1,0.0,1.0
G_AS3u-FihA,1,1,1.0,1.0
GevbIiKImIs,1,1,1.0,1.0
GjwguQgnCK0,1,1,1.0,1.0
Gl1fRdQ4Xg0,1,1,1.0,1.0
GlxsdzjtFcU,0,1,1.0,1.0
GmogW5O95-I,0,1,1.0,1.0
GnNi7_OkCUQ,1,1,1.0,1.0
Gr_VvPglwiw,0,1,1.0,1.0
GtiPkAuoaTc,0,1,1.0,1.0
GuccJGtgbaM,1,1,0.0,1.0
GuwgWLB7EfI,1,1,1.0,1.0
H-fZPKSscbY,1,1,1.0,1.0
H3AbJfkCc3E,1,1,0.0,1.0
H5aM9a60eLM,1,1,1.0,1.0
HABnUjObdV0,1,1,1.0,1.0
HDzvaqdeqNA,1,1,1.0,1.0
HFA-BERo0a0,1,1,1.0,1.0
HH-bwzLwUwo,0,1,1.0,1.0
HHEkAReLt0A,1,1,1.0,1.0
HKTeAOiByLw,1,1,1.0,1.0
HLYe_UsgtVQ,0,1,1.0,1.0
HPfjbZ1qjF0,0,1,1.0,1.0
HTOrcXnOvQM,1,1,1.0,1.0
HW-rRaTRpNc,1,1,1.0,1.0
HYWmYJNg5Jw,1,1,1.0,1.0
Hc80DpVlVYY,1,1,1.0,1.0
HfKHpFF48X8,0,1,1.0,1.0
Hn5TItBcsLI,0,1,1.0,1.0
Hni-1dESzQc,1,1,1.0,1.0
Hohycb5N2uQ,1,1,1.0,1.0
HpZWaKoSMsI,0,1,1.0,1.0
Hpx8xSyeQAY,1,1,1.0,1.0
Hq5lLITW1L4,1,1,1.0,1.0
HsCqqnIvlz0,1,1,1.0,1.0
HySh85IZS5E,1,1,1.0,1.0
I12PMiX5h3E,0,1,1.0,1.0
I6ypRSWyeXc,0,1,0.0,1.0
IE-xepGLVt8,1,1,1.0,1.0
IJW1nCE7-t0,1,1,1.0,1.0
IOzOnoaWpUc,1,1,1.0,1.0
IRAogUCB6Xs,1,1,0.0,1.0
IVEWHlxrf5c,0,1,1.0,1.0
IcllEPIKJww,1,1,1.0,1.0
Idfgrq18WWY,1,1,1.0,1.0
Ig_M3CQMcRM,1,1,1.0,1.0
IgvyQDh83F8,1,1,1.0,1.0
Ikub1olZUTw,1,1,0.0,1.0
IlhqEf8EOCg,1,1,1.0,1.0
Im2IF0AjmM0,1,1,1.0,1.0
IocohcK9fNU,0,1,1.0,1.0
IqtDaTv8g3Q,1,1,0.0,1.0
IsQP8BzeCzQ,1,1,1.0,1.0
ItXLYLMrw4Y,1,1,1.0,1.0
IyE3lphxhTg,1,1,1.0,1.0
Iz2pHV22w78,1,1,1.0,1.0
IzFlvWDNWK8,1,1,1.0,1.0
J0MfQRQTUWU,1,1,1.0,1.0
J1KR5xxJh1c,1,1,1.0,1.0
J1j7i2TF7sc,0,1,0.0,1.0
J2tIgKLkf38,0,1,1.0,1.0
J4XP-uOl67M,1,1,1.0,1.0
JDNV3vxfPOA,1,1,1.0,1.0
JDjzkIC_y2c,0,1,1.0,1.0
JIXkf_i3kG0,1,1,1.0,1.0
JQuaHLnQgyg,1,1,0.0,1.0
JU-8g2x799s,1,1,1.0,1.0
JUx30vdQXeE,1,1,1.0,1.0
JW4lIySlfPo,1,1,1.0,1.0
JZAwgkuh6A4,1,1,1.0,1.0
JcfKoev76EQ,1,1,1.0,1.0
JeyxWy-Q3z8,1,1,1.0,1.0
Jh8nd9AmR6E,1,1,1.0,1.0
Ji7TURuEBaE,1,1,1.0,1.0
JoAceYLK6g8,1,1,1.0,1.0
JoRdbd-BjmA,1,1,1.0,1.0
JpGgw7nONM0,0,1,1.0,1.0
JtHDbQ4vHyM,0,1,1.0,1.0
Jx8mwpje-J4,0,1,1.0,1.0
Jxb8RVrgjQo,0,1,1.0,1.0
JxgcABT3jVM,0,1,1.0,1.0
Jz2dTdXJeqw,1,1,1.0,1.0
K-FJBb_kHnU,1,1,1.0,1.0
K5IsxDcxM14,1,1,1.0,1.0
KFerP18ONoA,0,1,1.0,1.0
KKywuYBJN_k,1,1,1.0,1.0
KLWMelePHsk,1,1,1.0,1.0
KNXNGrgRrjk,0,1,1.0,1.0
KPDmx9BwEAs,1,1,1.0,1.0
KQ54mmxUBXQ,0,1,1.0,1.0
KQQpWs5HEEc,1,1,1.0,1.0
KWnhR3pzZQg,0,1,1.0,1.0
KXWmRTzmkno,1,1,0.0,1.0
KY_vd_UwVGc,1,1,1.0,1.0
KYlWIGUYqro,1,1,0.0,1.0
K_bgiqredAI,1,1,1.0,1.0
KbgNpLZ-VIc,1,1,1.0,1.0
KdthH0rGjsE,1,1,1.0,1.0
Kdvm8L9U57E,1,1,1.0,1.0
KfL_n-QvZwI,1,1,1.0,1.0
KlNi7pml2cY,0,1,1.0,1.0
KmQ1gKpNkoQ,1,1,1.0,1.0
Kr3YhFavSlk,0,1,1.0,1.0
Kriob0nAuyU,1,1,0.0,1.0
KsAf-tMmpyg,1,1,1.0,1.0
KtnenSnI-TA,1,1,1.0,1.0
KvJtFDyf-p4,1,1,1.0,1.0
Kx5LKh8m6FE,1,1,1.0,1.0
KyhnIuouFeQ,1,1,1.0,1.0
L-7NqjKqqb8,1,1,1.0,1.0
L0ES-Z0Tjr0,0,1,1.0,1.0
L17XqtwyoxQ,1,1,1.0,1.0
L2ygtcDElwY,1,1,1.0,1.0
L3Bby-OLOvg,1,1,1.0,1.0
L3X6TRZb_Fw,1,1,1.0,1.0
L4xV-OqEKpA,0,1,0.0,1.0
L7OEN8JqJMc,1,1,1.0,1.0
L9urG01PmmA,0,1,1.0,1.0
LAK2p11AE3I,1,1,1.0,1.0
LHMeXXTFIuM,0,1,1.0,1.0
LJjkHywUjfc,1,1,1.0,1.0
LKy88G9VD34,1,1,0.0,1.0
LOI4-izIfAE,1,1,1.0,1.0
LQjcIW_p2Oc,1,1,1.0,1.0
LSlzbi2jOG8,1,1,1.0,1.0
LUM8-vDH-kI,0,1,1.0,1.0
LV5QOgGamZo,0,1,1.0,1.0
LVD_89gRUpA,1,1,1.0,1.0
LW8xpMrucOk,1,1,1.0,1.0
LWGCqj5_-14,0,1,1.0,1.0
LXBPENzeXvc,1,1,1.0,1.0
LXQiFqHUP1Q,1,1,1.0,1.0
L_OmHZfmP6E,0,1,1.0,1.0
L_dCXo8a3Z0,1,1,1.0,1.0
LbUCLSRKiS4,1,1,1.0,1.0
LcBaW2csTjo,1,1,1.0,1.0
LcmOfyetmdQ,0,1,1.0,1.0
LenqxLARhmU,1,1,1.0,1.0
LhcB_CNrDAs,1,1,1.0,1.0
LmZp4qBz7iM,1,1,1.0,1.0
LoXsufqM_F8,1,1,1.0,1.0
LojsVeF3Oh8,1,1,1.0,1.0
